country,year,nitrous_oxide,co2_emissions,greenhouse_gas_emissions,agricultural_land,total_population,population_growth,renewable_energy_consumption,urban_population,GDP,renewable_electricity
Portugal,2017,,,,,,,,,,
Portugal,2016,,,,,,,,,,
Portugal,2015,,,,,,,,,,47.526374290673
Portugal,2014,,,,,,,,,,60.7401990030601
Portugal,2013,,,,,,,,,,58.3191514623818
Portugal,2012,,,,,,,,,,42.500438827453
Portugal,2011,,,,,,,,,,46.4751002158495
Portugal,2010,,,,,,,,,,52.8077331396323
Portugal,2009,,,,,,,,,,36.9649569540439
Portugal,2008,,,,,,,,,,32.197910940077
Portugal,2007,,,,,,,,,,34.5829068577277
Portugal,2006,,,,,,,,,,32.3657773386034
Portugal,2005,,,,,,,,,,17.8834329263012
Portugal,2004,,,,,,,,,,27.4700515314431
Portugal,2003,,,,,,,,,,38.0537821628942
Portugal,2002,,,,,,,,,,21.3209200438116
Portugal,2001,,,,,,,,,,34.0950441864495
Portugal,2000,,,,,,,,,,29.6689108180393
Portugal,1999,,,,,,,,,,20.091345481661
Portugal,1998,,,,,,,,,,36.3610661320585
Portugal,1997,,,,,,,,,,41.6793624750967
Portugal,1996,,,,,,,,,,45.8610570357672
Portugal,1995,,,,,,,,,,28.3007482500603
Portugal,1994,,,,,,,,,,37.1449543626731
Portugal,1993,,,,,,,,,,30.4549854791868
Portugal,1992,,,,,,,,,,18.5700300442224
Portugal,1991,,,,,,,,,,33.123654467169
Portugal,1990,,,,,,,,,,34.7152635664385
Somalia,2020,,,,,,,,,,
Somalia,2019,,,,,,,,,,
Somalia,2018,,,,,,,,,,
Somalia,2017,,,,,,,,,,
Somalia,2016,,,,,,,,,,
Somalia,2015,,,,,,,,,,0.0
Somalia,2014,,,,,,,,,,0.0
Somalia,2013,,,,,,,,,,0.0
Somalia,2012,,,,,,,,,,0.0
Somalia,2011,,,,,,,,,,0.0
Somalia,2010,,,,,,,,,,0.0
Somalia,2009,,,,,,,,,,0.0
Somalia,2008,,,,,,,,,,0.0
Somalia,2007,,,,,,,,,,0.0
Somalia,2006,,,,,,,,,,0.0
Somalia,2005,,,,,,,,,,0.0
Somalia,2004,,,,,,,,,,0.0
Somalia,2003,,,,,,,,,,0.0
Somalia,2002,,,,,,,,,,0.0
Somalia,2001,,,,,,,,,,0.0
Somalia,2000,,,,,,,,,,0.0
Somalia,1999,,,,,,,,,,0.0
Somalia,1998,,,,,,,,,,0.0
Somalia,1997,,,,,,,,,,0.0
Somalia,1996,,,,,,,,,,0.0
Somalia,1995,,,,,,,,,,0.0
Somalia,1994,,,,,,,,,,0.0
Somalia,1993,,,,,,,,,,0.0
Somalia,1992,,,,,,,,,,0.0
Somalia,1991,,,,,,,,,,0.0
Somalia,1990,,,,,,,,,,0.0
Serbia,2020,,,,,,,,,,
Serbia,2019,,,,,,,,,,
Serbia,2018,,,,,,,,,,
Serbia,2017,,,,,,,,,,
Serbia,2016,,,,,,,,,,
Serbia,2015,,,,,,,,,,26.9051735603139
Serbia,2014,,,,,,,,,,32.9845123482629
Serbia,2013,,,,,,,,,,26.0636806281388
Serbia,2012,,,,,,,,,,25.6890879433801
Serbia,2011,,,,,,,,,,22.7934988428361
Serbia,2010,,,,,,,,,,31.7745771317104
Serbia,2009,,,,,,,,,,27.9461279461279
Serbia,2008,,,,,,,,,,25.9672558442616
Serbia,2007,,,,,,,,,,27.4610123119015
Serbia,2006,,,,,,,,,,30.0567418656287
Serbia,2005,,,,,,,,,,32.9878817788013
Serbia,2004,,,,,,,,,,29.5096322241681
Serbia,2003,,,,,,,,,,27.8544364644008
Serbia,2002,,,,,,,,,,33.5139760410724
Serbia,2001,,,,,,,,,,35.4397950469684
Serbia,2000,,,,,,,,,,35.1493848857645
Serbia,1999,,,,,,,,,,41.0655492367555
Serbia,1998,,,,,,,,,,34.098603470165
Serbia,1997,,,,,,,,,,34.0782272059805
Serbia,1996,,,,,,,,,,40.8921933085502
Serbia,1995,,,,,,,,,,35.3666318598445
Serbia,1994,,,,,,,,,,32.4074074074074
Serbia,1993,,,,,,,,,,32.4074074074074
Serbia,1992,,,,,,,,,,31.0869326901995
Serbia,1991,,,,,,,,,,28.8661098456087
Serbia,1990,,,,,,,,,,23.1293347660447
Syrian Arab Republic,2020,,,,,,,,,,
Syrian Arab Republic,2019,,,,,,,,,,
Syrian Arab Republic,2018,,,,,,,,,,
Syrian Arab Republic,2017,,,,,,,,,,
Syrian Arab Republic,2016,,,,,,,,,,
Syrian Arab Republic,2015,,,,,,,,,,2.30971422179968
Syrian Arab Republic,2014,,,,,,,,,,11.1074191864053
Syrian Arab Republic,2013,,,,,,,,,,12.0317638565814
Syrian Arab Republic,2012,,,,,,,,,,9.22800615770568
Syrian Arab Republic,2011,,,,,,,,,,7.84280936454849
Syrian Arab Republic,2010,,,,,,,,,,5.58464223385689
Syrian Arab Republic,2009,,,,,,,,,,4.3086727625381
Syrian Arab Republic,2008,,,,,,,,,,6.99363771542793
Syrian Arab Republic,2007,,,,,,,,,,9.00056932870969
Syrian Arab Republic,2006,,,,,,,,,,10.5812300512298
Syrian Arab Republic,2005,,,,,,,,,,12.3801345355661
Syrian Arab Republic,2004,,,,,,,,,,13.0155563176107
Syrian Arab Republic,2003,,,,,,,,,,9.33870585446788
Syrian Arab Republic,2002,,,,,,,,,,8.74950915646307
Syrian Arab Republic,2001,,,,,,,,,,12.7657981431566
Syrian Arab Republic,2000,,,,,,,,,,12.8127850259745
Syrian Arab Republic,1999,,,,,,,,,,11.919891318638
Syrian Arab Republic,1998,,,,,,,,,,12.760527435134
Syrian Arab Republic,1997,,,,,,,,,,13.3251332513325
Syrian Arab Republic,1996,,,,,,,,,,13.9032768115152
Syrian Arab Republic,1995,,,,,,,,,,15.1022864019254
Syrian Arab Republic,1994,,,,,,,,,,16.8093795283889
Syrian Arab Republic,1993,,,,,,,,,,20.541224877354
Syrian Arab Republic,1992,,,,,,,,,,21.015761821366
Syrian Arab Republic,1991,,,,,,,,,,22.0379341489449
Syrian Arab Republic,1990,,,,,,,,,,23.4949616742744
